Geneid	Length
AT3G01980	1933
AT3G01990	3034
AT3G02000	798
AT3G02020	6201
AT3G02010	2537
AT3G02030	3940
AT3G02040	1844
AT3G02050	3733
AT3G02060	4474
AT3G02065	1974
AT3G02070	2855
AT3G02080	1496
AT3G02090	3375
AT3G02100	1645
AT3G02110	3138
AT3G01075	251
AT3G02120	689
AT3G02125	1526
AT3G02130	4233
AT3G02140	1815
AT3G01095	263
AT3G02150	2048
AT3G02160	2300
AT3G02170	3949
AT3G02180	1282
AT3G02190	732
AT3G02200	2861
AT3G02210	2681
AT3G02220	1702
AT3G02230	2335
AT3G02240	967
AT3G02242	830
AT3G02245	961
AT3G01105	592
AT3G02250	3305
AT3G02255	186
AT3G01115	515
AT3G02260	17804
AT3G02270	2031
AT3G01125	453
AT3G02280	4541
AT3G02290	2908
AT3G02300	3152
AT3G02310	2873
AT3G02315	74
AT3G02320	3851
AT3G02330	2889
AT3G02335	72
AT3G02340	1884
AT3G02350	2718
AT3G02360	2377
AT3G02370	3584
AT3G02380	2399
AT3G02390	695
AT3G02400	2258
AT3G02410	5289
AT3G02420	3081
AT3G02430	909
AT3G02440	1884
AT3G02450	2605
AT3G02460	3290
AT3G02470	2676
AT3G02480	817
AT3G02490	2448
AT3G02493	448
AT3G02500	2583
AT3G02510	2930
AT3G02520	2096
AT3G02530	4087
AT3G02540	3607
AT3G02550	1627
AT3G02555	1913
AT3G02560	1678
AT3G02570	2257
AT3G02580	2108
AT3G02590	1508
AT3G02600	3723
AT3G02610	2098
AT3G02620	1798
AT3G02630	2841
AT3G02640	918
AT3G02645	1761
AT3G02650	2092
AT3G02660	2253
AT3G02670	923
AT3G02673	349
AT3G02677	737
AT3G02680	3255
AT3G02690	2026
AT3G02700	1409
AT3G01135	193
AT3G02710	2836
AT3G02715	82
AT3G02720	2142
AT3G02730	1428
AT3G02740	2804
AT3G02750	3356
AT3G02760	3679
AT3G02770	1551
AT3G02780	3106
AT3G02790	712
AT3G02800	1623
AT3G02810	2703
AT3G02820	2033
AT3G02830	2374
AT3G02832	943
AT3G01145	125
AT3G01155	108
AT3G02840	1289
AT3G01165	210
AT3G02850	4062
AT3G02860	2329
AT3G02870	2414
AT3G01195	517
AT3G02875	2251
AT3G02880	2820
AT3G02885	1322
AT3G02890	5524
AT3G02900	1975
AT3G01205	1171
AT3G02910	1108
AT3G02920	2916
AT3G01215	241
AT3G02930	3859
AT3G02940	2163
AT3G02950	1700
AT3G02960	1382
AT3G02970	1570
AT3G02975	352
AT3G02980	1848
AT3G01225	269
AT3G02990	3001
AT3G03000	941
AT3G03010	2424
AT3G03020	1056
AT3G03030	2030
AT3G03040	2251
AT3G03050	4931
AT3G03060	3742
AT3G03070	1923
AT3G03080	2008
AT3G03090	4396
AT3G03100	2317
AT3G03110	8396
AT3G03120	2307
AT3G01235	211
AT3G03130	2494
AT3G03140	3654
AT3G03150	2123
AT3G03160	987
AT3G03170	1053
AT3G03180	1410
AT3G03190	1096
AT3G03200	3738
AT3G03210	1606
AT3G03220	1962
AT3G03230	1642
AT3G03240	1977
AT3G03250	4853
AT3G03260	4124
AT3G03270	2366
AT3G03272	781
AT3G03280	968
AT3G03290	1179
AT3G03300	8335
AT3G03305	3029
AT3G03310	3136
AT3G03320	1750
AT3G03330	2878
AT3G03340	3948
AT3G03341	564
AT3G03350	3630
AT3G03360	2108
AT3G03370	1895
AT3G03380	9041
AT3G03400	414
AT3G03405	921
AT3G03410	396
AT3G03420	1706
AT3G03430	708
AT3G03440	3327
AT3G03450	2316
AT3G03460	1651
AT3G03470	2034
AT3G03480	1692
AT3G03490	1882
AT3G03500	1883
AT3G01255	331
AT3G03510	1669
AT3G03520	2841
AT3G03530	2598
AT3G03540	2077
AT3G03550	1634
AT3G03560	3755
AT3G03570	3594
AT3G03580	2917
AT3G01275	214
AT3G01285	283
AT3G03590	1887
AT3G03600	1159
AT3G03610	3097
AT3G01295	351
AT3G03620	3052
AT3G03630	2618
AT3G03640	3170
AT3G03650	2278
AT3G03660	3064
AT3G01305	425
AT3G01315	235
AT3G03670	1684
AT3G03680	3545
AT3G03690	2647
AT3G03702	2582
AT3G03700	2056
AT3G03710	6011
AT3G03720	4447
AT3G03726	1124
AT3G03730	1182
AT3G03740	4793
AT3G03750	2195
AT3G03760	1278
AT3G03770	4162
AT3G03773	2428
AT3G03776	1351
AT3G03780	4171
AT3G03790	6403
AT3G03800	2642
AT3G03810	4767
AT3G03820	760
AT3G03826	306
AT3G03828	522
AT3G03830	587
AT3G03840	730
AT3G03845	72
AT3G03847	396
AT3G03850	712
AT3G03852	72
AT3G03860	2624
AT3G03870	2349
AT3G03880	1636
AT3G03890	3246
AT3G03900	2261
AT3G01365	397
AT3G03910	2239
AT3G03920	1579
AT3G01375	246
AT3G03930	1501
AT3G03940	5490
AT3G03950	2870
AT3G03960	3748
AT3G03970	2812
AT3G03980	1578
AT3G03990	1659
AT3G04000	1435
AT3G04010	3410
AT3G04020	2217
AT3G04030	2114
AT3G01385	481
AT3G04040	1805
AT3G04050	1956
AT3G04060	1837
AT3G04070	1935
AT3G04080	3881
AT3G04090	2261
AT3G04100	624
AT3G01395	314
AT3G04110	3269
AT3G04120	2749
AT3G04130	2647
AT3G04140	2901
AT3G04150	1052
AT3G04160	3260
AT3G04170	1045
AT3G04180	948
AT3G04181	705
AT3G04184	162
AT3G01425	710
AT3G04190	886
AT3G04200	999
AT3G04210	2603
AT3G04220	3713
AT3G01445	245
AT3G04230	989
AT3G04240	7020
AT3G04250	879
AT3G04260	4634
AT3G04270	445
AT3G04280	1238
AT3G04290	3078
AT3G04300	932
AT3G04310	1610
AT3G04320	979
AT3G04330	794
AT3G04340	7083
AT3G04350	3154
AT3G04360	1563
AT3G04370	1930
AT3G04380	3612
AT3G04390	391
AT3G04400	1474
AT3G04410	369
AT3G04420	1822
AT3G04430	1481
AT3G04440	2439
AT3G04443	2698
AT3G04450	4739
AT3G04460	3069
AT3G04470	3065
AT3G04480	3882
AT3G04485	1991
AT3G04490	9640
AT3G04500	2146
AT3G04510	1326
AT3G04520	2674
AT3G04525	73
AT3G04530	1323
AT3G04540	539
AT3G04545	489
AT3G04550	1518
AT3G01485	251
AT3G04560	2404
AT3G01495	224
AT3G04570	1706
AT3G04580	3422
AT3G04590	2952
AT3G04600	3283
AT3G04610	4432
AT3G04620	1620
AT3G04630	2353
AT3G04640	778
AT3G04650	2831
AT3G04660	1243
AT3G04670	2323
AT3G04680	3283
AT3G04690	3889
AT3G04700	1157
AT3G04710	4503
AT3G04720	1336
AT3G04730	2737
AT3G04735	395
AT3G04740	6995
AT3G04750	2511
AT3G04760	2532
AT3G04765	160
AT3G04770	1857
AT3G04780	2093
AT3G04790	992
AT3G01505	235
AT3G04800	567
AT3G04810	4050
AT3G01515	461
AT3G04820	4778
AT3G04830	3244
AT3G04840	2072
AT3G04850	4179
AT3G04854	716
AT3G04855	328
AT3G04860	1797
AT3G04870	3933
AT3G04880	1105
AT3G01525	138
AT3G04890	2564
AT3G04900	717
AT3G04903	480
AT3G04910	3700
AT3G04920	1613
AT3G04930	2303
AT3G04940	2755
AT3G04943	431
AT3G04945	419
AT3G04950	1889
AT3G04960	2302
AT3G04970	2347
AT3G04980	4566
AT3G01535	205
AT3G04990	727
AT3G05000	1657
AT3G05010	2305
AT3G01545	435
AT3G05020	1323
AT3G05030	4486
AT3G01555	271
AT3G05035	1171
AT3G01565	286
AT3G01575	348
AT3G01585	622
AT3G05040	7132
AT3G05050	3638
AT3G01595	272
AT3G05060	3190
AT3G05070	1768
AT3G05090	5781
AT3G05080	374
AT3G01605	190
AT3G05100	2507
AT3G05110	1613
AT3G05120	2482
AT3G05130	2399
AT3G05140	2923
AT3G05150	3717
AT3G05152	1121
AT3G05155	4020
AT3G05160	4224
AT3G05165	5583
AT3G05170	1918
AT3G05180	2227
AT3G01615	194
AT3G05190	4750
AT3G05200	1891
AT3G05210	2704
AT3G05220	3444
AT3G05230	3314
AT3G05240	1698
AT3G05250	1952
AT3G05260	1614
AT3G05270	3114
AT3G05280	2033
AT3G05290	2005
AT3G05300	588
AT3G05310	3142
AT3G05320	2507
AT3G05327	1191
AT3G05330	3053
AT3G05345	1441
AT3G05340	2704
AT3G05350	6947
AT3G05360	2694
AT3G05365	1140
AT3G01625	225
AT3G05370	2921
AT3G05380	6943
AT3G01635	200
AT3G05390	2237
AT3G05400	4774
AT3G05410	6863
AT3G05420	5666
AT3G05425	132
AT3G05430	3595
AT3G05440	549
AT3G05450	2510
AT3G01645	321
AT3G05460	999
AT3G05470	3655
AT3G05480	4021
AT3G05490	1933
AT3G05500	1918
AT3G05510	3149
AT3G05520	2989
AT3G05525	72
AT3G05530	2885
AT3G05540	1544
AT3G05545	3558
AT3G05550	1338
AT3G05560	1386
AT3G05570	1238
AT3G05580	3104
AT3G01655	285
AT3G05590	1698
AT3G05600	1609
AT3G05610	2648
AT3G05620	2331
AT3G05625	1993
AT3G05630	5164
AT3G05640	2904
AT3G01665	361
AT3G05650	3861
AT3G01675	367
AT3G05660	3307
AT3G05670	3959
AT3G05675	2672
AT3G01695	162
AT3G05680	12086
AT3G05685	1894
AT3G05690	2558
AT3G01715	162
AT3G05700	2781
AT3G05710	2719
AT3G05720	4239
AT3G05725	869
AT3G05727	593
AT3G01735	323
AT3G05730	1553
AT3G05740	3389
AT3G05741	803
AT3G05746	362
AT3G05750	3881
AT3G05755	72
AT3G05760	2242
AT3G01745	205
AT3G05770	2213
AT3G01755	237
AT3G05775	782
AT3G05780	4668
AT3G05790	5311
AT3G05800	1215
AT3G01765	398
AT3G01775	390
AT3G05810	1691
AT3G05820	2778
AT3G05830	2443
AT3G05835	74
AT3G05840	3387
AT3G05850	3373
AT3G05858	629
AT3G01785	215
AT3G05860	1023
AT3G05870	2343
AT3G05880	1428
AT3G01795	262
AT3G05890	1368
AT3G05905	3308
AT3G05900	2780
AT3G05910	3591
AT3G05920	1028
AT3G05932	3223
AT3G05930	1073
AT3G05935	2551
AT3G05936	783
AT3G05937	1075
AT3G05940	3042
AT3G05950	1070
AT3G05960	2108
AT3G05970	5609
AT3G05975	736
AT3G01805	242
AT3G05980	1349
AT3G05990	3244
AT3G06000	636
AT3G06010	5390
AT3G06019	111
AT3G06020	1200
AT3G06030	4127
AT3G06035	1406
AT3G06040	1424
AT3G06050	1919
AT3G06060	2548
AT3G06070	1221
AT3G06080	3398
AT3G06085	537
AT3G06090	299
AT3G06100	2029
AT3G06105	71
AT3G06110	1650
AT3G06120	1818
AT3G06125	1749
AT3G01815	211
AT3G06130	2390
AT3G06140	2265
AT3G06145	976
AT3G06150	2808
AT3G06160	3143
AT3G06170	2549
AT3G06180	2487
AT3G06190	2778
AT3G06200	1866
AT3G06210	3507
AT3G06220	1623
AT3G06230	882
AT3G06240	1765
AT3G06250	3997
AT3G06260	2128
AT3G06270	2204
AT3G06280	597
AT3G06290	8572
AT3G06300	2482
AT3G06310	1638
AT3G06320	870
AT3G06330	2854
AT3G06335	72
AT3G06340	3602
AT3G06350	3581
AT3G06360	817
AT3G06370	4128
AT3G06380	2208
AT3G06390	1519
AT3G06400	6074
AT3G06410	2905
AT3G06420	1408
AT3G06430	1896
AT3G01835	632
AT3G01845	773
AT3G06435	2659
AT3G06436	657
AT3G06440	3139
AT3G06450	4196
AT3G06455	1621
AT3G06460	1109
AT3G06470	1600
AT3G06480	4908
AT3G06483	2516
AT3G06490	3335
AT3G01855	367
AT3G06500	3839
AT3G06510	3858
AT3G06520	2254
AT3G06530	11480
AT3G06540	2879
AT3G06545	666
AT3G06550	4192
AT3G06560	2858
AT3G06570	1335
AT3G06580	3248
AT3G06590	2974
AT3G06600	4963
AT3G06610	1539
AT3G06620	5287
AT3G01865	1396
AT3G06630	4719
AT3G06640	4429
AT3G06650	4440
AT3G66652	4400
AT3G66654	2626
AT3G66656	537
AT3G66658	4253
AT3G36659	1382
AT3G06660	2593
AT3G06665	72
AT3G06670	8300
AT3G06680	798
AT3G06690	1400
AT3G06700	948
AT3G06710	2013
AT3G06720	3843
AT3G06730	2002
AT3G06740	1156
AT3G01885	352
AT3G06750	901
AT3G06760	1908
AT3G06770	2869
AT3G06778	1522
AT3G06780	1034
AT3G01895	385
AT3G06790	1424
AT3G06810	4609
AT3G06820	5251
AT3G06830	2436
AT3G06840	1181
AT3G06850	2762
AT3G06860	4623
AT3G06868	1493
AT3G06870	1114
AT3G06880	6004
AT3G06890	829
AT3G06895	163
AT3G06900	153
AT3G06910	2712
AT3G06920	3781
AT3G06930	4306
AT3G06950	1637
AT3G01905	197
AT3G06960	2374
AT3G01915	294
AT3G06962	210
AT3G06970	1519
AT3G06980	3740
AT3G06985	424
AT3G06990	1672
AT3G07000	2111
AT3G07005	680
AT3G07010	4195
AT3G07020	4335
AT3G07025	73
AT3G07030	2997
AT3G07040	3701
AT3G07050	3007
AT3G07055	86
AT3G07060	4608
AT3G07070	2370
AT3G07080	2123
AT3G01925	190
AT3G07090	1831
AT3G07100	5633
AT3G07110	1652
AT3G07115	82
AT3G01935	503
AT3G07120	1264
AT3G07130	2495
AT3G07140	2961
AT3G07150	916
AT3G07160	15055
AT3G07170	2146
AT3G01945	224
AT3G07180	3317
AT3G07185	72
AT3G07190	1816
AT3G07195	1784
AT3G07200	2009
AT3G07210	2928
AT3G07215	1754
AT3G07220	1687
AT3G07230	759
AT3G07250	3541
AT3G07255	1375
AT3G07260	1375
AT3G07270	3367
AT3G07273	311
AT3G07290	3023
AT3G07300	3057
AT3G07310	2109
AT3G07320	2182
AT3G07330	3557
AT3G07340	2853
AT3G01965	313
AT3G07350	1606
AT3G01975	394
AT3G01985	615
AT3G07360	2245
AT3G07370	2643
AT3G07380	1837
AT3G07390	1196
AT3G07400	5224
AT3G07410	1240
AT3G07420	3063
AT3G07425	587
AT3G07430	1302
AT3G07440	2182
AT3G07450	496
AT3G07460	1608
AT3G07470	2086
AT3G07480	1121
AT3G07490	787
AT3G07500	1563
AT3G07510	1009
AT3G01995	758
AT3G07520	3401
AT3G07522	129
AT3G07525	1653
AT3G07530	3966
AT3G07540	3142
AT3G07550	1853
AT3G07560	2267
AT3G07565	2662
AT3G07568	1580
AT3G02015	253
AT3G07570	2283
AT3G07580	1988
AT3G07590	1544
AT3G07600	906
AT3G02025	244
AT3G07610	7230
AT3G07620	1794
AT3G07630	2582
AT3G07640	1924
AT3G07650	2968
AT3G07660	5972
AT3G07670	3537
AT3G07680	1680
AT3G07690	2526
AT3G02035	411
AT3G07700	4475
AT3G07710	438
AT3G07720	2036
AT3G07730	1940
AT3G07740	3313
AT3G07750	2382
AT3G07760	2410
AT3G07770	5396
AT3G07780	2673
AT3G07790	2074
AT3G07800	1794
AT3G07810	3700
AT3G07820	1765
AT3G07830	1842
AT3G07840	1673
AT3G07850	2013
AT3G07860	1710
AT3G02045	120
AT3G07870	1910
AT3G02055	237
AT3G07880	2059
AT3G07890	3275
AT3G07900	2415
AT3G07910	1251
AT3G07920	1810
AT3G07930	2127
AT3G07940	2577
AT3G07950	2773
AT3G07960	3599
AT3G07970	2701
AT3G07980	7758
AT3G07990	2528
AT3G02075	184
AT3G08000	1101
AT3G08010	1536
AT3G08020	4412
AT3G08030	2240
AT3G08040	3505
AT3G08490	1419
AT3G08500	1833
AT3G08505	2172
AT3G08510	3537
AT3G08520	343
AT3G08530	8851
AT3G08550	3876
AT3G08560	1817
AT3G08570	2648
AT3G08580	2461
AT3G08590	3248
AT3G08600	1844
AT3G08610	1509
AT3G08620	2964
AT3G08630	1508
AT3G08636	180
AT3G08640	1460
AT3G08650	3071
AT3G08660	2495
AT3G08670	3394
AT3G08680	3504
AT3G08690	1908
AT3G08700	1632
AT3G08710	1527
AT3G08720	2860
AT3G08730	2892
AT3G08740	1676
AT3G08750	1110
AT3G08760	3258
AT3G08770	820
AT3G08780	1498
AT3G08790	3255
AT3G08800	4282
AT3G08810	1239
AT3G08820	2276
AT3G08840	6862
AT3G08850	8944
AT3G08860	3222
AT3G08870	2485
AT3G08880	1842
AT3G08890	2214
AT3G08900	1864
AT3G02085	374
AT3G08910	1978
AT3G08920	1090
AT3G08930	4055
AT3G08940	1367
AT3G08943	3745
AT3G08947	3799
AT3G08950	2464
AT3G08960	7614
AT3G08970	3253
AT3G08980	2012
AT3G08990	2149
AT3G09000	2992
AT3G09010	2483
AT3G09020	1315
AT3G09030	1845
AT3G09032	1024
AT3G09035	1571
AT3G09040	4211
AT3G09050	1494
AT3G09055	432
AT3G09060	2688
AT3G09070	2735
AT3G09080	5752
AT3G02095	241
AT3G09085	608
AT3G09090	5233
AT3G02105	200
AT3G09100	5595
AT3G09110	1827
AT3G09120	1807
AT3G09130	1194
AT3G09140	1943
AT3G09150	2395
AT3G09160	1277
AT3G09162	1114
AT3G09180	2402
AT3G09190	1489
AT3G09200	2154
AT3G09210	1781
AT3G09220	3466
AT3G09230	2045
AT3G09240	2822
AT3G09250	1672
AT3G02115	172
AT3G09260	3305
AT3G02135	237
AT3G09270	1504
AT3G02145	309
AT3G09280	538
AT3G02155	216
AT3G09285	159
AT3G09290	861
AT3G09300	2822
AT3G02165	312
AT3G09310	958
AT3G09320	2884
AT3G09330	2676
AT3G09340	2689
AT3G02195	394
AT3G09350	2363
AT3G09360	5180
AT3G09370	3044
AT3G09380	1032
AT3G09390	1169
AT3G09400	2590
AT3G09405	2877
AT3G09410	3418
AT3G09430	2019
AT3G09440	3593
AT3G02205	122
AT3G09450	2728
AT3G09455	944
AT3G09470	3118
AT3G09480	742
AT3G09490	1321
AT3G09500	1326
AT3G09505	74
AT3G09510	1455
AT3G09520	2372
AT3G09530	2528
AT3G09540	2611
AT3G09550	3265
AT3G09560	4920
AT3G09570	1899
AT3G09580	2300
AT3G09585	82
AT3G09590	576
AT3G09595	82
AT3G09600	2779
AT3G09620	3069
AT3G09630	2056
AT3G09640	2175
AT3G09650	2624
AT3G09660	4999
AT3G09670	2858
AT3G09680	1327
AT3G09690	3031
AT3G02215	577
AT3G09700	1517
AT3G02225	430
AT3G09710	3213
AT3G09720	3847
AT3G09730	2735
AT3G09735	1593
AT3G09740	2309
AT3G09750	1025
AT3G09760	3041
AT3G09770	2077
AT3G09780	2741
AT3G09790	2389
AT3G09800	2183
AT3G09810	2967
AT3G09820	3165
AT3G09830	2614
AT3G09840	3804
AT3G09850	2805
AT3G09860	1258
AT3G09863	132
AT3G09870	538
AT3G09880	2929
AT3G13620	1909
AT3G13630	1226
AT3G13640	3456
AT3G13650	1115
AT3G13660	995
AT3G13662	1409
AT3G13670	4395
AT3G13672	1817
AT3G13674	1360
AT3G13677	1206
AT3G13680	1463
AT3G13682	2895
AT3G13690	4798
AT3G13700	3110
AT3G13710	3204
AT3G13720	1822
AT3G13724	191
AT3G13730	3028
AT3G13740	2254
AT3G02745	212
AT3G13750	5514
AT3G13760	2132
AT3G13770	1903
AT3G02755	290
AT3G13772	3143
AT3G02765	338
AT3G13780	1401
AT3G13782	2427
AT3G13784	2352
AT3G02775	207
AT3G13790	3153
AT3G13800	3496
AT3G02785	328
AT3G13810	3150
AT3G13820	1396
AT3G13830	1134
AT3G13840	1749
AT3G13845	1423
AT3G13850	1402
AT3G13857	239
AT3G13855	101
AT3G13860	3819
AT3G13870	5986
AT3G13880	2416
AT3G13882	1587
AT3G13890	1890
AT3G13898	1173
AT3G13900	5352
AT3G13910	858
AT3G13920	2833
AT3G02795	117
AT3G13930	4703
AT3G13940	2161
AT3G13950	1629
AT3G13960	2422
AT3G13970	1366
AT3G02805	317
AT3G02815	207
AT3G13980	1367
AT3G13990	5231
AT3G14000	3217
AT3G14010	5087
AT3G02825	650
AT3G14020	2642
AT3G14030	853
AT3G02835	457
AT3G14040	2084
AT3G14050	3333
AT3G14060	942
AT3G14067	2907
AT3G14070	2420
AT3G14075	3511
AT3G14080	1887
AT3G14090	2600
AT3G14100	3247
AT3G02845	233
AT3G14110	1572
AT3G14120	7968
AT3G14130	2664
AT3G02855	251
AT3G14140	1859
AT3G14150	2719
AT3G14160	2296
AT3G14170	2268
AT3G14172	7372
AT3G14180	2375
AT3G14185	543
AT3G14190	2087
AT3G14200	2125
AT3G14205	5354
AT3G02895	732
AT3G14210	2449
AT3G14220	1782
AT3G14225	1441
AT3G14230	2179
AT3G14240	2977
AT3G14250	1033
AT3G14260	1091
AT3G14270	7752
AT3G14280	1026
AT3G02905	277
AT3G14290	2586
AT3G14300	3032
AT3G14310	3426
AT3G14320	752
AT3G14330	3494
AT3G14340	381
AT3G14350	4487
AT3G02915	206
AT3G14360	2237
AT3G02925	324
AT3G14362	740
AT3G02935	349
AT3G14370	1785
AT3G14380	1517
AT3G14385	167
AT3G14390	2764
AT3G14395	594
AT3G14400	4030
AT3G14410	2219
AT3G14415	2763
AT3G14420	2788
AT3G14430	756
AT3G14440	2730
AT3G14450	2140
AT3G14452	117
AT3G14460	4461
AT3G14463	908
AT3G14467	387
AT3G02945	346
AT3G14470	3830
AT3G14475	121
AT3G14480	528
AT3G02955	202
AT3G14490	2337
AT3G14510	1497
AT3G14520	2682
AT3G14530	1393
AT3G14540	2693
AT3G14550	2925
AT3G02985	314
AT3G14560	1153
AT3G14570	10471
AT3G14580	1277
AT3G14590	3798
AT3G14595	1791
AT3G14600	1661
AT3G14610	2349
AT3G14620	2388
AT3G14630	2376
AT3G14640	2192
AT3G14650	2564
AT3G14660	2831
AT3G14670	1337
AT3G14680	2315
AT3G14690	2700
AT3G14700	1081
AT3G14710	1584
AT3G14720	3442
AT3G14730	2169
AT3G14735	101
AT3G14740	1507
AT3G14750	2208
AT3G14760	958
AT3G14770	2371
AT3G02995	245
AT3G14780	1793
AT3G14790	2971
AT3G14810	3591
AT3G03005	313
AT3G14820	1516
AT3G14830	3273
AT3G14840	6102
AT3G14850	2360
AT3G14855	72
AT3G14860	2743
AT3G14870	3607
AT3G14880	1512
AT3G14890	4590
AT3G14900	2052
AT3G14910	2451
AT3G14920	2536
AT3G14930	2686
AT3G14940	4703
AT3G14950	3116
AT3G14960	2274
AT3G14970	663
AT3G14980	5714
AT3G14981	219
AT3G14990	2596
AT3G15000	2261
AT3G15010	3293
AT3G15020	2509
AT3G15030	2472
AT3G15040	2042
AT3G15050	1135
AT3G15055	74
AT3G15060	1437
AT3G15070	3307
AT3G15080	2351
AT3G15090	2536
AT3G15095	2461
AT3G15110	1665
AT3G15111	117
AT3G15115	1505
AT3G15120	7873
AT3G15130	2970
AT3G15140	2455
AT3G15150	2316
AT3G15160	4143
AT3G15170	1827
AT3G15180	4196
AT3G15190	1595
AT3G03025	482
AT3G15200	1572
AT3G15210	1260
AT3G03035	990
AT3G03045	271
AT3G15220	5741
AT3G03055	523
AT3G03065	199
AT3G15240	2589
AT3G15250	934
AT3G15251	114
AT3G15260	4190
AT3G15270	1959
AT3G03075	388
AT3G15280	786
AT3G15290	1923
AT3G15300	1097
AT3G03085	246
AT3G15340	3248
AT3G15350	3055
AT3G15354	4011
AT3G15359	310
AT3G15356	1122
AT3G15351	1774
AT3G15358	1156
AT3G15352	1308
AT3G03095	754
AT3G15353	945
AT3G03105	278
AT3G15355	3289
AT3G15357	708
AT3G15360	1596
AT3G15370	1644
AT3G15380	3389
AT3G15390	3873
AT3G15395	876
AT3G15400	1576
AT3G15410	4370
AT3G15420	935
AT3G15430	3221
AT3G15440	712
AT3G15450	1141
AT3G15460	2178
AT3G15470	4013
AT3G15480	1775
AT3G15490	1523
AT3G15500	1740
AT3G03115	422
AT3G15510	2079
AT3G03125	595
AT3G15518	643
AT3G15520	3194
AT3G03135	490
AT3G15530	1864
AT3G15534	640
AT3G15536	600
AT3G15540	1695
AT3G15548	102
AT3G15550	2915
AT3G15570	2136
AT3G03145	498
AT3G15580	1570
AT3G15578	183
AT3G15585	73
AT3G15590	2633
AT3G15605	3649
AT3G15604	165
AT3G15610	2395
AT3G03155	673
AT3G15620	3556
AT3G15630	1011
AT3G15635	391
AT3G15640	2755
AT3G15650	2431
AT3G15660	1931
AT3G15670	1103
AT3G15680	1801
AT3G15690	3206
AT3G15700	1789
AT3G15710	1705
AT3G15720	2546
AT3G15730	3552
AT3G15740	785
AT3G15750	1642
AT3G15760	1088
AT3G15770	1348
AT3G15780	1202
AT3G15790	2004
AT3G15800	2159
AT3G15810	1560
AT3G15820	2939
AT3G15830	1553
AT3G15840	2010
AT3G15850	2585
AT3G15860	513
AT3G15870	1657
AT3G15880	8213
AT3G15890	2028
AT3G15900	929
AT3G03165	417
AT3G15909	138
AT3G15910	1009
AT3G15920	6625
AT3G03175	85
AT3G15930	2247
AT3G15940	3544
AT3G03195	222
AT3G15950	5113
AT3G15960	2492
AT3G15970	2362
AT3G15980	7355
AT3G03205	236
AT3G15990	3911
AT3G16000	3094
AT3G16010	3303
AT3G16020	1500
AT3G16030	3687
AT3G16040	872
AT3G16050	1380
AT3G03215	259
AT3G16060	4291
AT3G16070	831
AT3G16080	1181
AT3G16090	2914
AT3G16100	1655
AT3G16110	3107
AT3G16117	168
AT3G16120	858
AT3G16130	2529
AT3G16140	1608
AT3G16150	1626
AT3G16160	1982
AT3G16170	4495
AT3G16175	964
AT3G16180	3863
AT3G03225	1514
AT3G16190	1632
AT3G16200	2284
AT3G16210	1246
AT3G03235	135
AT3G16220	1994
AT3G03245	121
AT3G03255	111
AT3G16230	3520
AT3G16240	1691
AT3G03265	445
AT3G16250	1484
AT3G03275	282
AT3G16260	3902
AT3G16270	4340
AT3G16280	1061
AT3G16290	4271
AT3G16300	891
AT3G16310	2354
AT3G16320	5422
AT3G16330	1114
AT3G16340	7103
AT3G16350	2371
AT3G03285	423
AT3G16360	1593
AT3G03295	212
AT3G16370	2273
AT3G16380	2682
AT3G16390	2175
AT3G16400	2463
AT3G16410	2856
AT3G16420	1743
AT3G16430	1691
AT3G16432	186
AT3G16440	1927
AT3G16450	1794
AT3G16460	3422
AT3G16470	3943
AT3G16480	3318
AT3G16490	1918
AT3G03325	438
AT3G16500	2601
AT3G03335	477
AT3G16510	1522
AT3G16520	2562
AT3G16525	3224
AT3G16530	1194
AT3G16540	2568
AT3G16550	2522
AT3G16552	73
AT3G16555	1117
AT3G16560	3206
AT3G16565	3071
AT3G16570	1965
AT3G03345	240
AT3G16580	1371
AT3G16590	1125
AT3G16600	2832
AT3G16610	2121
AT3G16620	3750
AT3G16630	5577
AT3G16640	1526
AT3G16650	4421
AT3G16660	1351
AT3G03355	354
AT3G03365	401
AT3G16670	983
AT3G16680	943
AT3G16690	2228
AT3G16700	2101
AT3G16710	1683
AT3G16712	216
AT3G16720	1575
AT3G16730	3847
AT3G16740	1682
AT3G16750	1601
AT3G16760	2566
AT3G16770	1544
AT3G16780	1754
AT3G16785	8304
AT3G16800	2245
AT3G16810	4443
AT3G16820	1159
AT3G03375	201
AT3G16830	6336
AT3G16840	5450
AT3G16850	2805
AT3G16857	3730
AT3G16860	2890
AT3G03385	393
AT3G16870	1264
AT3G16880	1098
AT3G16890	2512
AT3G16895	677
AT3G16900	992
AT3G16910	3099
AT3G16920	1789
AT3G16930	488
AT3G16940	4893
AT3G16950	4239
AT3G16960	453
AT3G16970	423
AT3G16980	1436
AT3G16990	1771
AT3G17000	2818
AT3G17010	2197
AT3G17020	1790
AT3G17030	4288
AT3G17040	4115
AT3G17060	1827
AT3G17070	2522
AT3G17080	579
AT3G17090	3315
AT3G03415	93
AT3G03425	66
AT3G03435	356
AT3G03445	155
AT3G17100	1598
AT3G03455	201
AT3G17120	2579
AT3G17130	944
AT3G17140	588
AT3G17150	938
AT3G17152	874
AT3G17155	654
AT3G17160	1032
AT3G17170	1848
AT3G17180	3558
AT3G17185	947
AT3G17190	790
AT3G17205	8605
AT3G17210	1282
AT3G17220	864
AT3G17225	848
AT3G17227	686
AT3G17230	604
AT3G17240	2670
